playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475151,2024,Kyle Palmieri,NYI,C,5on5,60,51556.0,1092.0,34.16,0.5,0.49,0.48,0.51,0.48,0.51,262.0,112.9,10.88,7.75,26.85,3.91,61.05,44.55,10.45,10.96,10.51,8.0,5.0,91.0,64.0,47.0,202.0,27.0,14.0,11.0,4.0,23.0,0.0,48.0,59.0,77.0,141.0,6.0,12.0,7.0,35.0,13.0,24.0,116.0,25.0,14.0,3.98,3.15,3.75,5.0,6.0,3.0,202.1,155.0,155.36,10.0,1.61,2.66,3.29,9.21,9.25,9.1,1092.0,141.0,114.0,171.0,666.0,129.0,158.0,168.0,637.0,7.0,16.0,130913.0,12.0,18.0,9.0,28.0,434.75,38.46,37.26,38.54,37.34,374.0,223.0,235.0,832.0,40.0,47.0,6.0,460.0,89.0,48.0,13.72,11.47,13.28,14.0,18.0,8.0,830.66,597.0,596.39,5.97,10.59,11.16,33.27,33.3,32.85,465.55,38.67,37.36,39.08,37.73,411.0,230.0,277.0,918.0,38.0,39.0,5.0,485.0,119.0,37.0,12.89,15.11,10.66,17.0,16.0,5.0,919.41,641.0,642.0,6.05,8.54,8.54,36.18,36.44,35.87,85.89,88.46,2106.0,2063.0,0.9,1.22,32.0,26.0,22.0,22.0
8475151,2024,Kyle Palmieri,NYI,C,4on5,60,3543.0,102.0,26.16,0.17,0.12,0.13,0.16,0.14,0.18,163.0,0.87,0.15,0.09,0.07,0.02,0.22,0.45,0.15,0.15,0.15,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.02,0.0,0.0,0.17,0.17,0.17,102.0,5.0,33.0,3.0,61.0,3.0,8.0,20.0,71.0,2.0,0.0,7321.0,0.0,0.0,0.0,0.0,10.04,1.28,1.28,1.28,1.28,13.0,0.0,4.0,17.0,2.0,0.0,0.0,6.0,6.0,1.0,0.2,0.82,0.26,0.0,1.0,1.0,17.0,13.0,13.0,0.14,0.0,0.0,1.43,1.43,1.43,58.18,6.41,5.75,6.41,5.75,52.0,26.0,33.0,111.0,8.0,10.0,0.0,60.0,11.0,7.0,1.72,1.55,3.15,3.0,1.0,4.0,111.0,78.0,78.0,1.52,1.44,1.44,6.49,6.49,6.16,2.1,16.11,40.0,212.0,0.02,0.01,1.0,2.0,1.0,2.0
8475151,2024,Kyle Palmieri,NYI,C,5on4,60,6687.0,113.0,32.83,0.89,0.89,0.9,0.88,0.88,0.87,251.0,16.11,3.41,1.16,3.32,0.47,8.27,4.37,3.03,3.41,3.03,2.0,1.0,17.0,4.0,6.0,27.0,6.0,3.0,1.0,0.0,3.0,0.0,7.0,7.0,14.0,18.0,0.0,0.0,2.0,0.0,0.0,5.0,11.0,4.0,6.0,0.24,0.43,2.73,0.0,0.0,3.0,27.0,21.0,21.0,0.0,0.33,0.3,0.26,3.48,3.48,3.09,113.0,67.0,0.0,8.0,38.0,14.0,9.0,19.0,71.0,2.0,0.0,8040.0,0.0,0.0,0.0,0.0,99.66,12.31,11.13,12.31,11.13,101.0,34.0,44.0,179.0,9.0,13.0,1.0,91.0,26.0,18.0,2.26,3.22,6.83,0.0,4.0,5.0,179.0,135.0,135.0,2.41,2.98,2.98,11.74,11.74,10.82,14.57,1.47,1.43,1.47,1.43,14.0,5.0,1.0,20.0,1.0,2.0,0.0,13.0,4.0,2.0,0.39,0.45,0.62,1.0,0.0,0.0,20.0,19.0,19.0,0.17,0.44,0.44,1.2,1.2,1.19,8.76,1.07,213.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8474709,2024,Matt Martin,NYI,L,other,24,54.0,0.0,-0.64,0.0,0.07,0.0,0.24,0.0,0.15,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.06,0.06,0.06,0.06,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.02,0.0,0.0,0.07,0.07,0.07,0.15,1.91,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8474709,2024,Matt Martin,NYI,L,all,24,11215.0,273.0,-2.25,0.31,0.49,0.35,0.48,0.37,0.49,281.0,16.84,1.5,1.02,3.83,0.55,9.05,7.05,1.47,1.48,1.45,1.0,0.0,12.0,11.0,1.0,24.0,1.0,0.0,1.0,0.0,3.0,0.0,8.0,11.0,12.0,23.0,2.0,10.0,4.0,68.0,1.0,11.0,18.0,2.0,3.0,0.64,0.2,0.66,0.0,0.0,0.0,23.25,23.0,22.45,4.0,0.21,0.22,0.22,1.49,1.48,1.48,273.0,29.0,25.0,45.0,174.0,30.0,31.0,30.0,182.0,4.0,4.0,75991.0,10.0,12.0,3.0,15.0,59.34,3.68,3.61,3.69,3.62,52.0,30.0,29.0,111.0,3.0,2.0,0.0,69.0,10.0,3.0,1.63,1.4,0.66,1.0,2.0,0.0,111.05,82.0,81.55,0.69,0.41,0.41,3.96,3.96,3.92,99.94,8.09,7.69,8.08,7.67,93.0,46.0,64.0,203.0,5.0,10.0,1.0,110.0,18.0,11.0,2.9,2.2,2.99,4.0,0.0,1.0,201.2,139.0,138.49,1.28,1.99,1.99,7.38,7.35,7.21,58.97,61.63,1175.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0
8474709,2024,Matt Martin,NYI,L,5on5,24,11153.0,272.0,-2.25,0.31,0.49,0.36,0.48,0.37,0.49,278.0,16.84,1.5,1.02,3.83,0.55,9.05,7.05,1.47,1.48,1.45,1.0,0.0,12.0,11.0,1.0,24.0,1.0,0.0,1.0,0.0,3.0,0.0,8.0,11.0,12.0,23.0,2.0,10.0,4.0,68.0,1.0,11.0,18.0,2.0,3.0,0.64,0.2,0.66,0.0,0.0,0.0,23.25,23.0,22.45,4.0,0.21,0.22,0.22,1.49,1.48,1.48,272.0,29.0,25.0,45.0,173.0,30.0,31.0,30.0,181.0,4.0,4.0,62867.0,10.0,12.0,3.0,15.0,59.34,3.68,3.61,3.69,3.62,52.0,30.0,29.0,111.0,3.0,2.0,0.0,69.0,10.0,3.0,1.63,1.4,0.66,1.0,2.0,0.0,111.05,82.0,81.55,0.69,0.41,0.41,3.96,3.96,3.92,99.25,8.04,7.63,8.02,7.62,92.0,46.0,62.0,200.0,5.0,10.0,1.0,109.0,18.0,11.0,2.84,2.2,2.99,4.0,0.0,1.0,198.2,138.0,137.49,1.26,1.99,1.99,7.31,7.28,7.13,40.28,41.8,939.0,1018.0,0.2,0.07,10.0,8.0,7.0,6.0
8474709,2024,Matt Martin,NYI,L,4on5,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474709,2024,Matt Martin,NYI,L,5on4,24,8.0,1.0,-0.23,0.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478507,2024,John Marino,UTA,D,other,19,817.0,10.0,5.73,0.28,0.47,0.41,0.55,0.46,0.51,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,2.0,4.0,0.0,2.0,1.0,7.0,0.0,0.0,970.0,0.0,0.0,0.0,4.0,8.06,1.23,1.16,1.23,1.16,6.0,5.0,5.0,16.0,0.0,2.0,0.0,6.0,3.0,2.0,0.3,0.38,0.55,0.0,0.0,0.0,16.0,11.0,11.0,0.19,0.43,0.43,0.99,0.99,0.98,9.71,3.24,3.23,3.24,3.23,10.0,3.0,10.0,23.0,3.0,0.0,0.0,7.0,1.0,5.0,0.19,0.17,2.88,0.0,0.0,3.0,23.0,13.0,13.0,0.15,0.0,0.0,3.39,3.39,3.38,4.29,4.82,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8478507,2024,John Marino,UTA,D,all,19,24293.0,510.0,11.25,0.46,0.57,0.51,0.55,0.51,0.55,47.0,18.73,1.35,1.04,5.59,0.78,10.14,7.11,1.2,1.37,1.22,4.0,2.0,18.0,8.0,16.0,42.0,6.0,0.0,4.0,0.0,4.0,1.0,8.0,9.0,18.0,26.0,0.0,0.0,0.0,5.0,3.0,20.0,23.0,1.0,2.0,0.54,0.17,0.64,0.0,0.0,0.0,42.33,26.0,26.3,13.0,0.22,1.0,0.69,0.88,0.89,0.84,510.0,50.0,74.0,68.0,318.0,66.0,66.0,68.0,310.0,0.0,0.0,45268.0,0.0,2.0,1.0,27.0,216.76,20.06,19.03,20.04,19.02,188.0,109.0,120.0,417.0,19.0,25.0,3.0,214.0,63.0,20.0,6.64,7.59,5.83,6.0,7.0,6.0,418.67,297.0,298.16,2.95,4.95,4.95,18.06,18.05,17.57,213.42,23.1,22.37,23.31,22.57,184.0,102.0,116.0,402.0,18.0,24.0,5.0,208.0,54.0,24.0,5.96,7.19,9.96,4.0,6.0,8.0,403.03,286.0,286.93,3.2,6.19,6.19,20.12,20.28,19.95,45.04,33.7,827.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0
8478507,2024,John Marino,UTA,D,5on5,19,20838.0,441.0,11.25,0.54,0.54,0.55,0.53,0.55,0.54,50.0,17.91,1.32,1.02,5.41,0.74,9.88,6.63,1.18,1.34,1.19,4.0,2.0,17.0,8.0,14.0,39.0,6.0,0.0,4.0,0.0,4.0,1.0,8.0,8.0,17.0,25.0,0.0,0.0,0.0,5.0,3.0,18.0,22.0,1.0,2.0,0.51,0.17,0.64,0.0,0.0,0.0,39.33,25.0,25.3,12.0,0.21,1.0,0.69,0.85,0.86,0.81,441.0,45.0,52.0,58.0,286.0,64.0,54.0,54.0,269.0,0.0,0.0,37056.0,0.0,2.0,1.0,19.0,191.87,16.78,15.95,16.76,15.94,170.0,93.0,110.0,373.0,17.0,22.0,2.0,192.0,56.0,15.0,5.85,6.76,4.17,6.0,7.0,4.0,374.67,263.0,264.16,2.49,4.11,4.11,15.16,15.15,14.8,159.17,14.22,13.83,14.42,14.04,137.0,79.0,88.0,304.0,10.0,14.0,4.0,162.0,40.0,14.0,4.77,5.31,4.14,4.0,2.0,4.0,305.03,216.0,216.93,1.98,3.63,3.63,12.56,12.73,12.53,27.87,23.49,642.0,575.0,2.0,0.07,50.0,3.0,43.0,3.0
8478507,2024,John Marino,UTA,D,4on5,19,2055.0,43.0,11.33,0.09,0.08,0.13,0.06,0.14,0.08,41.0,0.82,0.03,0.02,0.18,0.04,0.26,0.47,0.03,0.03,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03,0.03,0.03,43.0,0.0,18.0,3.0,22.0,0.0,8.0,9.0,26.0,0.0,0.0,1961.0,0.0,0.0,0.0,0.0,6.38,0.49,0.41,0.49,0.41,4.0,4.0,2.0,10.0,0.0,0.0,0.0,6.0,1.0,1.0,0.1,0.1,0.28,0.0,0.0,0.0,10.0,8.0,8.0,0.05,0.0,0.0,0.54,0.54,0.46,39.3,5.07,4.73,5.07,4.73,32.0,18.0,18.0,68.0,3.0,10.0,1.0,35.0,10.0,5.0,0.8,1.32,2.94,0.0,2.0,1.0,68.0,50.0,50.0,1.0,2.55,2.55,3.52,3.52,3.39,0.23,2.62,4.0,58.0,0.0,0.08,1.0,3.0,0.0,3.0
8478507,2024,John Marino,UTA,D,5on4,19,583.0,16.0,7.18,0.75,0.88,0.8,0.84,0.77,0.81,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,1.0,5.0,6.0,2.0,2.0,4.0,8.0,0.0,0.0,3372.0,0.0,0.0,0.0,2.0,6.52,0.74,0.72,0.74,0.72,5.0,5.0,2.0,12.0,1.0,0.0,0.0,8.0,1.0,1.0,0.23,0.11,0.4,0.0,0.0,1.0,12.0,10.0,10.0,0.17,0.0,0.0,0.91,0.91,0.87,2.02,0.24,0.24,0.24,0.24,1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.11,0.13,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.02,0.0,0.0,0.26,0.26,0.26,5.97,0.85,89.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8477527,2024,Ross Johnston,ANA,L,other,40,25.0,2.0,-0.25,0.0,0.33,0.0,0.48,0.0,0.41,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.65,0.65,0.65,0.65,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.65,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.66,0.66,0.66,2.33,4.79,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8477527,2024,Ross Johnston,ANA,L,all,40,20584.0,484.0,-2.55,0.38,0.45,0.42,0.47,0.4,0.47,473.0,12.23,1.51,0.94,3.01,0.51,7.65,5.39,1.45,1.44,1.39,2.0,1.0,9.0,10.0,9.0,28.0,4.0,1.0,2.0,0.0,2.0,0.0,5.0,9.0,8.0,18.0,20.0,52.0,0.0,122.0,3.0,17.0,12.0,5.0,2.0,0.42,0.55,0.55,0.0,1.0,0.0,26.64,19.0,18.19,2.0,0.2,0.47,0.61,1.09,1.04,1.03,484.0,48.0,58.0,83.0,295.0,92.0,70.0,45.0,277.0,0.0,2.0,125913.0,52.0,32.0,10.0,17.0,121.27,10.02,9.62,9.81,9.43,109.0,59.0,88.0,256.0,7.0,20.0,3.0,128.0,27.0,13.0,3.24,3.18,3.6,1.0,4.0,2.0,249.16,168.0,164.32,1.53,4.08,4.08,7.46,7.24,7.1,183.2,16.32,15.83,16.52,16.03,143.0,111.0,103.0,357.0,9.0,21.0,0.0,188.0,49.0,17.0,5.24,6.18,4.9,4.0,4.0,1.0,365.98,254.0,259.1,2.37,4.4,4.4,14.29,14.45,14.26,108.89,133.73,2058.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0
8477527,2024,Ross Johnston,ANA,L,5on5,40,20539.0,478.0,-2.55,0.39,0.46,0.42,0.47,0.4,0.48,456.0,12.23,1.51,0.94,3.01,0.51,7.65,5.39,1.45,1.44,1.39,2.0,1.0,9.0,10.0,9.0,28.0,4.0,1.0,2.0,0.0,2.0,0.0,5.0,9.0,8.0,18.0,20.0,52.0,0.0,122.0,3.0,17.0,12.0,5.0,2.0,0.42,0.55,0.55,0.0,1.0,0.0,26.64,19.0,18.19,2.0,0.2,0.47,0.61,1.09,1.04,1.03,478.0,46.0,58.0,83.0,291.0,91.0,69.0,45.0,273.0,0.0,2.0,98554.0,52.0,32.0,10.0,17.0,121.27,10.02,9.62,9.81,9.43,109.0,59.0,88.0,256.0,7.0,20.0,3.0,128.0,27.0,13.0,3.24,3.18,3.6,1.0,4.0,2.0,249.16,168.0,164.32,1.53,4.08,4.08,7.46,7.24,7.1,182.26,15.66,15.17,15.87,15.38,143.0,109.0,103.0,355.0,9.0,21.0,0.0,188.0,49.0,15.0,5.24,6.18,4.25,4.0,4.0,1.0,363.98,252.0,257.1,2.36,4.4,4.4,13.63,13.79,13.6,64.23,76.34,1541.0,1710.0,0.26,0.74,11.0,14.0,7.0,12.0
8477527,2024,Ross Johnston,ANA,L,4on5,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477527,2024,Ross Johnston,ANA,L,5on4,40,20.0,4.0,0.5,0.0,0.83,0.0,0.86,0.0,0.85,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.41,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8481737,2024,Matt Stienburg,COL,C,other,8,52.0,0.0,0.13,0.0,0.6,0.0,0.43,0.0,0.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.08,0.08,0.08,0.08,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.04,0.0,0.0,0.11,0.11,0.11,1.34,0.9,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
